symbol,timestamp,expiration,expiration_date,strike,contractType,bid,ask,last,open_interest,volume,delta,gamma,theta,vega,rho,implied_volatility
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,560.0,CALL,12.94,13.68,13.24,3828,679,1.0,0.0,-0.0,0.0,0.0,46.169
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,561.0,CALL,11.59,12.52,13.01,1989,206,1.0,0.0,-0.0,0.0,0.0,43.132
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,562.0,CALL,10.74,12.2,11.46,2918,268,1.0,0.0,-0.0,0.0,0.0,41.573
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,563.0,CALL,9.76,11.09,10.56,3873,817,1.0,0.0,-0.0,0.0,0.0,38.41
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,564.0,CALL,8.28,10.2,9.66,2237,611,0.956,0.002,-0.002,0.012,0.0,35.216
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,565.0,CALL,8.16,8.46,8.25,12562,2046,0.954,0.007,-0.022,0.012,0.001,33.097
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,566.0,CALL,7.14,7.7,7.39,6849,2252,0.95,0.012,-0.039,0.013,0.001,30.662
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,567.0,CALL,6.25,6.42,6.3,4301,2517,0.944,0.02,-0.055,0.015,0.001,27.981
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,568.0,CALL,5.31,5.46,5.3,4814,3849,0.936,0.029,-0.069,0.017,0.002,25.006
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,569.0,CALL,4.19,4.44,4.33,7556,5964,0.916,0.045,-0.101,0.021,0.002,22.771
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,570.0,CALL,3.42,3.45,3.35,13489,19179,0.884,0.069,-0.143,0.026,0.002,20.29
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,571.0,CALL,2.49,2.52,2.39,5950,36997,0.828,0.104,-0.213,0.035,0.002,17.905
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,572.0,CALL,1.63,1.65,1.63,16866,75598,0.729,0.156,-0.342,0.045,0.002,15.665
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,573.0,CALL,0.91,0.92,0.91,9919,147163,0.561,0.207,-0.612,0.054,0.002,14.034
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,574.0,CALL,0.39,0.4,0.4,7039,206780,0.344,0.209,-0.405,0.05,0.001,13.005
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,575.0,CALL,0.13,0.14,0.14,11803,127632,0.154,0.142,-0.135,0.032,0.0,12.362
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,576.0,CALL,0.04,0.05,0.04,4624,35725,0.06,0.069,-0.045,0.016,0.0,12.838
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,577.0,CALL,0.02,0.03,0.02,3702,27057,0.032,0.036,-0.025,0.01,0.0,14.715
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,578.0,CALL,0.01,0.02,0.02,2914,17982,0.019,0.02,-0.015,0.006,0.0,16.599
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,579.0,CALL,0.01,0.02,0.01,2296,4829,0.016,0.015,-0.015,0.005,0.0,19.456
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,580.0,CALL,0.01,0.02,0.01,7788,25619,0.014,0.012,-0.015,0.005,0.0,22.32
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,581.0,CALL,0.0,0.01,0.01,1131,5160,0.005,0.005,-0.005,0.002,0.0,22.04
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,582.0,CALL,0.0,0.01,0.01,2478,2729,0.005,0.004,-0.005,0.002,0.0,24.548
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,583.0,CALL,0.0,0.01,0.01,1942,188,0.004,0.003,-0.005,0.002,0.0,27.023
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,584.0,CALL,0.0,0.01,0.01,5253,38,0.004,0.003,-0.005,0.002,0.0,29.473
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,585.0,CALL,0.0,0.01,0.01,7537,391,0.004,0.003,-0.005,0.002,0.0,31.9
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,590.0,CALL,0.0,0.01,0.01,10407,401,0.003,0.001,-0.005,0.001,0.0,43.734
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,595.0,CALL,0.0,0.01,0.01,2034,15,0.002,0.001,-0.005,0.001,0.0,55.183
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,600.0,CALL,0.0,0.01,0.01,3079,10,0.002,0.001,-0.005,0.001,0.0,66.323
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,559.0,PUT,0.03,0.04,0.03,5588,1316,-0.015,0.006,-0.035,0.005,0.0,49.188
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,560.0,PUT,0.03,0.04,0.03,45913,7286,-0.016,0.006,-0.035,0.005,0.0,46.169
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,561.0,PUT,0.03,0.04,0.04,5064,5352,-0.017,0.007,-0.035,0.006,0.0,43.132
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,562.0,PUT,0.04,0.05,0.04,5439,5343,-0.021,0.009,-0.045,0.007,0.0,41.573
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,563.0,PUT,0.04,0.05,0.04,8390,6711,-0.023,0.01,-0.045,0.007,0.0,38.41
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,564.0,PUT,0.04,0.05,0.05,5986,8211,-0.025,0.012,-0.045,0.008,0.0,35.216
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,565.0,PUT,0.05,0.06,0.05,17669,20081,-0.031,0.016,-0.055,0.01,0.0,33.097
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,566.0,PUT,0.06,0.07,0.06,4846,13664,-0.039,0.02,-0.065,0.011,0.0,30.662
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,567.0,PUT,0.07,0.08,0.07,4841,15007,-0.048,0.026,-0.075,0.013,0.0,27.981
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,568.0,PUT,0.08,0.09,0.08,5634,25030,-0.059,0.034,-0.085,0.016,0.0,25.006
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,569.0,PUT,0.11,0.12,0.11,4423,39005,-0.082,0.049,-0.115,0.02,0.0,22.771
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,570.0,PUT,0.15,0.16,0.15,10660,101710,-0.115,0.071,-0.155,0.026,0.0,20.29
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,571.0,PUT,0.22,0.23,0.23,4083,87364,-0.172,0.105,-0.225,0.035,-0.001,17.905
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,572.0,PUT,0.36,0.37,0.37,2623,135922,-0.272,0.156,-0.355,0.045,-0.001,15.665
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,573.0,PUT,0.63,0.64,0.64,1400,174921,-0.439,0.207,-0.625,0.054,-0.001,14.034
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,574.0,PUT,1.11,1.12,1.11,478,93210,-0.656,0.208,-0.418,0.05,-0.002,13.005
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,575.0,PUT,1.84,1.87,1.87,404,29598,-0.846,0.142,-0.148,0.032,-0.003,12.362
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,576.0,PUT,2.68,2.84,2.85,132,8881,-0.94,0.069,-0.058,0.016,-0.003,12.838
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,577.0,PUT,3.66,3.83,2.88,18,1216,-0.968,0.036,-0.038,0.01,-0.003,14.715
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,578.0,PUT,3.79,5.66,4.38,60,474,-0.981,0.02,-0.028,0.006,-0.003,16.599
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,579.0,PUT,4.71,6.0,5.8,38,428,-0.984,0.015,-0.028,0.005,-0.003,19.456
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,580.0,PUT,6.64,6.81,6.65,55,1789,-0.986,0.012,-0.028,0.005,-0.003,22.32
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,581.0,PUT,6.25,8.68,7.98,6,2,-0.995,0.005,-0.018,0.002,-0.003,22.04
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,582.0,PUT,7.86,9.25,8.34,0,52,-0.995,0.004,-0.018,0.002,-0.003,24.548
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,583.0,PUT,8.71,10.68,9.5,0,21,-0.996,0.003,-0.018,0.002,-0.003,27.023
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,584.0,PUT,9.3,11.7,13.58,0,0,-0.996,0.003,-0.018,0.002,-0.003,29.473
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,585.0,PUT,10.6,12.57,11.24,26,39,-0.996,0.003,-0.018,0.002,-0.003,31.9
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,590.0,PUT,15.73,17.58,16.1,0,5,-0.997,0.001,-0.018,0.001,-0.003,43.734
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,595.0,PUT,19.91,22.69,28.15,0,0,-0.998,0.001,-0.018,0.001,-0.003,55.183
QQQ,2025-08-08 12:19:50.355141,20250808,2025-08-08,600.0,PUT,25.67,27.64,27.05,24,9,-0.998,0.001,-0.018,0.001,-0.003,66.323
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,559.0,CALL,13.69,14.81,14.72,178,9,0.96,0.008,-0.046,0.044,0.013,15.551
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,560.0,CALL,12.73,13.81,13.34,384,151,0.957,0.01,-0.057,0.047,0.015,14.848
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,561.0,CALL,11.77,12.81,12.73,187,39,0.952,0.013,-0.076,0.052,0.018,14.265
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,562.0,CALL,11.4,11.77,12.01,516,94,0.943,0.016,-0.095,0.06,0.021,13.793
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,563.0,CALL,9.9,10.88,10.8,943,554,0.934,0.019,-0.103,0.068,0.023,13.226
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,564.0,CALL,8.92,9.84,9.5,1880,729,0.923,0.023,-0.112,0.077,0.025,12.582
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,565.0,CALL,8.52,8.77,9.04,1127,834,0.907,0.028,-0.129,0.089,0.027,12.081
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,566.0,CALL,7.69,7.75,7.81,2322,571,0.886,0.034,-0.147,0.103,0.029,11.553
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,567.0,CALL,6.77,6.82,6.71,1607,987,0.86,0.04,-0.17,0.119,0.031,11.064
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,568.0,CALL,5.87,5.92,6.11,1541,1495,0.827,0.048,-0.195,0.137,0.032,10.569
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,569.0,CALL,5.0,5.05,5.23,1604,993,0.787,0.056,-0.22,0.156,0.032,10.089
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,570.0,CALL,4.18,4.22,4.19,1875,4152,0.736,0.066,-0.246,0.176,0.031,9.633
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,571.0,CALL,3.4,3.44,3.42,2102,6063,0.674,0.075,-0.266,0.193,0.03,9.169
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,572.0,CALL,2.7,2.72,2.67,2381,24859,0.601,0.084,-0.281,0.207,0.028,8.758
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,573.0,CALL,2.06,2.08,2.04,2860,18578,0.517,0.09,-0.282,0.214,0.024,8.353
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,574.0,CALL,1.52,1.53,1.51,2353,22312,0.433,0.082,-0.303,0.211,0.021,8.975
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,575.0,CALL,1.07,1.08,1.04,3459,18696,0.348,0.079,-0.275,0.199,0.017,8.696
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,576.0,CALL,0.72,0.74,0.71,988,7601,0.267,0.073,-0.234,0.177,0.013,8.451
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,577.0,CALL,0.47,0.48,0.47,916,3859,0.196,0.062,-0.189,0.149,0.01,8.321
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,578.0,CALL,0.3,0.31,0.29,1685,4348,0.137,0.05,-0.142,0.119,0.007,8.199
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,579.0,CALL,0.18,0.19,0.18,614,3565,0.092,0.038,-0.1,0.089,0.005,8.119
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,580.0,CALL,0.11,0.12,0.12,1274,6490,0.061,0.027,-0.07,0.066,0.003,8.178
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,581.0,CALL,0.07,0.08,0.08,719,1428,0.041,0.02,-0.05,0.048,0.002,8.351
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,582.0,CALL,0.04,0.05,0.05,364,780,0.026,0.013,-0.032,0.033,0.001,8.419
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,583.0,CALL,0.03,0.04,0.04,830,579,0.02,0.01,-0.026,0.027,0.001,8.865
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,584.0,CALL,0.02,0.03,0.03,186,2293,0.014,0.007,-0.019,0.02,0.001,9.134
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,585.0,CALL,0.01,0.02,0.02,119,2458,0.009,0.005,-0.012,0.014,0.0,9.226
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,586.0,CALL,0.01,0.02,0.01,157,74,0.008,0.004,-0.012,0.013,0.0,9.897
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,587.0,CALL,0.01,0.02,0.02,194,581,0.008,0.004,-0.012,0.012,0.0,10.562
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,588.0,CALL,0.01,0.02,0.02,214,900,0.008,0.003,-0.012,0.012,0.0,11.221
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,559.0,PUT,0.14,0.15,0.14,954,1622,-0.042,0.011,-0.098,0.049,-0.002,15.551
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,560.0,PUT,0.15,0.16,0.16,26987,6460,-0.047,0.012,-0.103,0.053,-0.002,14.848
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,561.0,PUT,0.17,0.18,0.17,2445,1447,-0.054,0.014,-0.112,0.059,-0.003,14.265
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,562.0,PUT,0.2,0.21,0.19,1365,1814,-0.063,0.017,-0.127,0.067,-0.003,13.793
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,563.0,PUT,0.23,0.24,0.24,1365,2316,-0.074,0.02,-0.14,0.076,-0.004,13.226
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,564.0,PUT,0.26,0.27,0.27,1359,2700,-0.085,0.023,-0.152,0.084,-0.004,12.582
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,565.0,PUT,0.31,0.32,0.32,5583,8930,-0.102,0.027,-0.171,0.096,-0.005,12.081
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,566.0,PUT,0.37,0.38,0.37,1971,2886,-0.122,0.033,-0.191,0.109,-0.006,11.553
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,567.0,PUT,0.45,0.46,0.46,896,3863,-0.148,0.039,-0.215,0.125,-0.007,11.064
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,568.0,PUT,0.55,0.56,0.56,1240,7204,-0.18,0.046,-0.24,0.141,-0.009,10.569
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,569.0,PUT,0.68,0.69,0.68,1074,9073,-0.219,0.055,-0.265,0.159,-0.011,10.089
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,570.0,PUT,0.86,0.87,0.86,1567,17524,-0.269,0.064,-0.291,0.178,-0.014,9.633
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,571.0,PUT,1.08,1.09,1.09,2488,11885,-0.329,0.073,-0.312,0.194,-0.017,9.169
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,572.0,PUT,1.36,1.37,1.4,817,19087,-0.402,0.082,-0.326,0.208,-0.02,8.758
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,573.0,PUT,1.72,1.73,1.74,516,24059,-0.485,0.089,-0.327,0.214,-0.025,8.353
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,574.0,PUT,2.16,2.19,2.17,375,15023,-0.568,0.082,-0.349,0.211,-0.029,8.975
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,575.0,PUT,2.71,2.74,2.74,174,8150,-0.652,0.079,-0.321,0.199,-0.033,8.696
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,576.0,PUT,3.37,3.4,3.45,41,2563,-0.733,0.072,-0.281,0.177,-0.037,8.451
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,577.0,PUT,4.11,4.16,4.2,122,2201,-0.804,0.062,-0.235,0.149,-0.041,8.321
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,578.0,PUT,4.93,4.98,5.0,5,511,-0.863,0.05,-0.188,0.119,-0.044,8.199
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,579.0,PUT,5.56,6.17,5.9,101,144,-0.908,0.038,-0.147,0.089,-0.046,8.119
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,580.0,PUT,6.32,6.96,6.0,15,114,-0.939,0.027,-0.117,0.066,-0.048,8.178
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,581.0,PUT,7.17,8.05,7.0,1,212,-0.958,0.02,-0.097,0.048,-0.049,8.351
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,582.0,PUT,8.08,9.07,9.0,0,4,-0.973,0.013,-0.079,0.033,-0.05,8.419
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,583.0,PUT,8.94,10.09,9.75,0,115,-0.979,0.01,-0.073,0.027,-0.05,8.865
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,584.0,PUT,9.98,11.09,10.0,0,10,-0.985,0.007,-0.066,0.02,-0.051,9.134
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,585.0,PUT,11.5,12.08,11.85,0,38,-0.991,0.005,-0.059,0.014,-0.051,9.226
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,586.0,PUT,11.99,13.06,16.48,2,0,-0.991,0.004,-0.059,0.013,-0.051,9.897
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,587.0,PUT,12.97,14.16,0.0,0,0,-0.992,0.004,-0.059,0.012,-0.051,10.562
QQQ,2025-08-08 12:19:50.355141,20250811,2025-08-11,588.0,PUT,14.03,15.16,0.0,0,0,-0.992,0.003,-0.059,0.012,-0.051,11.221
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,559.0,CALL,14.28,15.0,14.15,144,5,0.922,0.014,-0.144,0.088,0.033,16.786
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,560.0,CALL,13.36,14.0,13.78,416,64,0.911,0.016,-0.16,0.098,0.036,16.477
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,561.0,CALL,12.44,13.03,13.34,548,80,0.899,0.019,-0.175,0.108,0.038,16.085
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,562.0,CALL,11.78,12.11,12.02,330,4,0.883,0.021,-0.194,0.12,0.039,15.773
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,563.0,CALL,10.71,11.2,11.13,387,23,0.866,0.024,-0.213,0.133,0.041,15.437
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,564.0,CALL,9.92,10.3,10.22,758,42,0.845,0.027,-0.235,0.146,0.042,15.138
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,565.0,CALL,9.03,9.41,9.59,678,51,0.822,0.03,-0.256,0.16,0.043,14.79
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,566.0,CALL,8.17,8.55,8.59,629,170,0.796,0.033,-0.277,0.174,0.043,14.443
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,567.0,CALL,7.51,7.69,7.85,1267,88,0.767,0.036,-0.299,0.188,0.043,14.135
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,568.0,CALL,6.73,6.9,6.88,6006,202,0.734,0.04,-0.318,0.202,0.042,13.792
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,569.0,CALL,6.0,6.06,6.51,5454,287,0.697,0.043,-0.335,0.215,0.041,13.472
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,570.0,CALL,5.27,5.32,5.3,6505,5625,0.656,0.046,-0.349,0.226,0.039,13.13
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,571.0,CALL,4.57,4.61,4.59,812,1316,0.611,0.049,-0.358,0.236,0.037,12.794
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,572.0,CALL,3.92,3.95,3.86,651,2268,0.563,0.052,-0.361,0.242,0.035,12.461
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,573.0,CALL,3.31,3.33,3.26,495,4599,0.511,0.054,-0.359,0.245,0.032,12.139
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,574.0,CALL,2.76,2.77,2.78,508,4717,0.46,0.05,-0.384,0.244,0.029,12.958
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,575.0,CALL,2.26,2.27,2.3,787,1498,0.409,0.05,-0.367,0.239,0.026,12.664
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,576.0,CALL,1.82,1.83,1.85,274,1056,0.357,0.049,-0.345,0.229,0.023,12.401
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,577.0,CALL,1.44,1.45,1.48,365,1358,0.306,0.047,-0.316,0.216,0.02,12.159
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,578.0,CALL,1.12,1.13,1.16,309,665,0.257,0.044,-0.283,0.199,0.017,11.951
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,579.0,CALL,0.86,0.87,0.89,195,333,0.212,0.04,-0.247,0.179,0.014,11.768
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,580.0,CALL,0.65,0.66,0.64,560,854,0.172,0.036,-0.211,0.157,0.011,11.637
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,581.0,CALL,0.48,0.49,0.55,603,251,0.136,0.031,-0.176,0.135,0.009,11.505
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,582.0,CALL,0.35,0.36,0.35,313,332,0.106,0.026,-0.143,0.114,0.007,11.412
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,583.0,CALL,0.26,0.27,0.29,273,697,0.083,0.022,-0.117,0.095,0.005,11.431
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,584.0,CALL,0.19,0.2,0.2,166,427,0.064,0.018,-0.093,0.078,0.004,11.449
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,585.0,CALL,0.13,0.14,0.15,432,220,0.047,0.014,-0.07,0.061,0.003,11.363
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,586.0,CALL,0.1,0.11,0.11,622,103,0.037,0.011,-0.058,0.051,0.002,11.553
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,587.0,CALL,0.07,0.08,0.1,71,126,0.028,0.009,-0.044,0.04,0.002,11.585
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,588.0,CALL,0.05,0.06,0.08,245,81,0.021,0.007,-0.034,0.031,0.001,11.68
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,559.0,PUT,0.38,0.39,0.39,248,559,-0.081,0.015,-0.174,0.093,-0.005,16.786
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,560.0,PUT,0.44,0.45,0.42,2087,1562,-0.093,0.016,-0.193,0.103,-0.006,16.477
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,561.0,PUT,0.51,0.52,0.45,397,406,-0.106,0.018,-0.209,0.113,-0.007,16.085
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,562.0,PUT,0.58,0.59,0.57,528,473,-0.121,0.021,-0.229,0.125,-0.008,15.773
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,563.0,PUT,0.67,0.68,0.67,3113,597,-0.139,0.023,-0.25,0.137,-0.009,15.437
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,564.0,PUT,0.78,0.79,0.78,1763,932,-0.159,0.026,-0.272,0.15,-0.011,15.138
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,565.0,PUT,0.9,0.91,0.9,5330,3346,-0.182,0.029,-0.293,0.163,-0.012,14.79
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,566.0,PUT,1.04,1.06,1.05,613,608,-0.207,0.032,-0.314,0.176,-0.014,14.443
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,567.0,PUT,1.21,1.22,1.19,655,393,-0.237,0.035,-0.336,0.19,-0.016,14.135
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,568.0,PUT,1.4,1.42,1.43,7416,709,-0.269,0.039,-0.355,0.203,-0.018,13.792
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,569.0,PUT,1.63,1.64,1.65,498,895,-0.306,0.042,-0.373,0.216,-0.02,13.472
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,570.0,PUT,1.88,1.9,1.89,772,3925,-0.346,0.046,-0.387,0.227,-0.023,13.13
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,571.0,PUT,2.18,2.2,2.2,552,2858,-0.39,0.049,-0.396,0.236,-0.026,12.794
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,572.0,PUT,2.52,2.54,2.53,208,1779,-0.438,0.051,-0.4,0.242,-0.029,12.461
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,573.0,PUT,2.91,2.93,2.93,136,3678,-0.49,0.053,-0.397,0.245,-0.033,12.139
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,574.0,PUT,3.35,3.38,3.41,56,2928,-0.54,0.05,-0.422,0.244,-0.036,12.958
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,575.0,PUT,3.84,3.88,3.9,96,1071,-0.592,0.05,-0.406,0.239,-0.04,12.664
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,576.0,PUT,4.4,4.44,4.1,11,333,-0.643,0.049,-0.383,0.229,-0.043,12.401
QQQ,2025-08-08 12:19:50.355141,20250812,2025-08-12,577.0,PUT,5.01,5.07,4.93,10,262,-0.694,0.047,-0.355,0.216,-0.046,12.159
